,Time_24h,Hour,Minute,Date,Day of the week,CarCount,BikeCount,BusCount,Traffic Situation,Minute_sin,Minute_cos,Hour_sin,Hour_cos,IsDay,Day of the week_cos,Day of the week_sin
4756,13:00,13,0,28,5,63,8,15,1,0.0,1.0,-0.2588190451025208,-0.9659258262890683,1,-0.2225209339563146,-0.9749279121818236
4757,13:15,13,15,28,5,19,26,32,1,1.0,2.83276944882399e-16,-0.2588190451025208,-0.9659258262890683,1,-0.2225209339563146,-0.9749279121818236
4758,13:30,13,30,28,5,84,11,11,1,5.66553889764798e-16,-1.0,-0.2588190451025208,-0.9659258262890683,1,-0.2225209339563146,-0.9749279121818236
4759,13:45,13,45,28,5,110,23,34,3,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,1,-0.2225209339563146,-0.9749279121818236
4760,14:00,14,0,28,5,46,20,18,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,-0.2225209339563146,-0.9749279121818236
4761,14:15,14,15,28,5,67,12,10,1,1.0,2.83276944882399e-16,-0.4999999999999997,-0.8660254037844388,1,-0.2225209339563146,-0.9749279121818236
4762,14:30,14,30,28,5,42,25,20,1,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,1,-0.2225209339563146,-0.9749279121818236
4763,14:45,14,45,28,5,87,17,18,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,1,-0.2225209339563146,-0.9749279121818236
4764,15:00,15,0,28,5,45,24,31,1,0.0,1.0,-0.7071067811865471,-0.7071067811865479,1,-0.2225209339563146,-0.9749279121818236
4765,15:15,15,15,28,5,80,26,35,2,1.0,2.83276944882399e-16,-0.7071067811865471,-0.7071067811865479,1,-0.2225209339563146,-0.9749279121818236
4766,15:30,15,30,28,5,83,18,6,1,5.66553889764798e-16,-1.0,-0.7071067811865471,-0.7071067811865479,1,-0.2225209339563146,-0.9749279121818236
4767,15:45,15,45,28,5,68,19,15,1,-1.0,-1.8369701987210297e-16,-0.7071067811865471,-0.7071067811865479,1,-0.2225209339563146,-0.9749279121818236
4768,16:00,16,0,28,5,101,37,48,3,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1,-0.2225209339563146,-0.9749279121818236
4769,16:15,16,15,28,5,149,32,29,3,1.0,2.83276944882399e-16,-0.8660254037844384,-0.5000000000000004,1,-0.2225209339563146,-0.9749279121818236
4770,16:30,16,30,28,5,136,21,33,3,5.66553889764798e-16,-1.0,-0.8660254037844384,-0.5000000000000004,1,-0.2225209339563146,-0.9749279121818236
4771,16:45,16,45,28,5,105,20,23,1,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1,-0.2225209339563146,-0.9749279121818236
4772,17:00,17,0,28,5,125,12,20,1,0.0,1.0,-0.9659258262890683,-0.25881904510252063,1,-0.2225209339563146,-0.9749279121818236
4773,17:15,17,15,28,5,125,14,26,3,1.0,2.83276944882399e-16,-0.9659258262890683,-0.25881904510252063,1,-0.2225209339563146,-0.9749279121818236
4774,17:30,17,30,28,5,118,28,23,3,5.66553889764798e-16,-1.0,-0.9659258262890683,-0.25881904510252063,1,-0.2225209339563146,-0.9749279121818236
4775,17:45,17,45,28,5,114,32,45,3,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,1,-0.2225209339563146,-0.9749279121818236
4776,18:00,18,0,28,5,123,37,46,3,0.0,1.0,-1.0,-1.8369701987210297e-16,1,-0.2225209339563146,-0.9749279121818236
4777,18:15,18,15,28,5,115,23,22,1,1.0,2.83276944882399e-16,-1.0,-1.8369701987210297e-16,1,-0.2225209339563146,-0.9749279121818236
4778,18:30,18,30,28,5,111,25,35,3,5.66553889764798e-16,-1.0,-1.0,-1.8369701987210297e-16,1,-0.2225209339563146,-0.9749279121818236
4779,18:45,18,45,28,5,66,8,11,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1,-0.2225209339563146,-0.9749279121818236
4780,19:00,19,0,28,5,103,12,17,1,0.0,1.0,-0.9659258262890684,0.2588190451025203,0,-0.2225209339563146,-0.9749279121818236
4781,19:15,19,15,28,5,94,14,14,1,1.0,2.83276944882399e-16,-0.9659258262890684,0.2588190451025203,0,-0.2225209339563146,-0.9749279121818236
4782,19:30,19,30,28,5,105,23,15,1,5.66553889764798e-16,-1.0,-0.9659258262890684,0.2588190451025203,0,-0.2225209339563146,-0.9749279121818236
4783,19:45,19,45,28,5,53,22,14,2,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203,0,-0.2225209339563146,-0.9749279121818236
4784,20:00,20,0,28,5,74,10,12,2,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,-0.2225209339563146,-0.9749279121818236
4785,20:15,20,15,28,5,71,24,15,1,1.0,2.83276944882399e-16,-0.8660254037844386,0.5000000000000001,0,-0.2225209339563146,-0.9749279121818236
4786,20:30,20,30,28,5,61,21,15,2,5.66553889764798e-16,-1.0,-0.8660254037844386,0.5000000000000001,0,-0.2225209339563146,-0.9749279121818236
4787,20:45,20,45,28,5,101,25,18,1,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0,-0.2225209339563146,-0.9749279121818236
4788,21:00,21,0,28,5,104,22,10,1,0.0,1.0,-0.7071067811865477,0.7071067811865474,0,-0.2225209339563146,-0.9749279121818236
4789,21:15,21,15,28,5,79,20,15,1,1.0,2.83276944882399e-16,-0.7071067811865477,0.7071067811865474,0,-0.2225209339563146,-0.9749279121818236
4790,21:30,21,30,28,5,70,20,11,1,5.66553889764798e-16,-1.0,-0.7071067811865477,0.7071067811865474,0,-0.2225209339563146,-0.9749279121818236
4791,21:45,21,45,28,5,74,16,14,2,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,0,-0.2225209339563146,-0.9749279121818236
4792,22:00,22,0,28,5,20,5,0,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,-0.2225209339563146,-0.9749279121818236
4793,22:15,22,15,28,5,16,0,0,1,1.0,2.83276944882399e-16,-0.5000000000000004,0.8660254037844384,0,-0.2225209339563146,-0.9749279121818236
4794,22:30,22,30,28,5,14,3,0,1,5.66553889764798e-16,-1.0,-0.5000000000000004,0.8660254037844384,0,-0.2225209339563146,-0.9749279121818236
4795,22:45,22,45,28,5,14,1,1,1,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0,-0.2225209339563146,-0.9749279121818236
4796,23:00,23,0,28,5,17,0,1,0,0.0,1.0,-0.25881904510252157,0.9659258262890681,0,-0.2225209339563146,-0.9749279121818236
4797,23:15,23,15,28,5,14,0,0,0,1.0,2.83276944882399e-16,-0.25881904510252157,0.9659258262890681,0,-0.2225209339563146,-0.9749279121818236
4798,23:30,23,30,28,5,18,5,0,1,5.66553889764798e-16,-1.0,-0.25881904510252157,0.9659258262890681,0,-0.2225209339563146,-0.9749279121818236
4799,23:45,23,45,28,5,17,2,0,0,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,0,-0.2225209339563146,-0.9749279121818236
4800,00:00,0,0,29,6,14,1,1,1,0.0,1.0,0.0,1.0,0,0.6234898018587334,-0.7818314824680299
4801,00:15,0,15,29,6,14,2,1,1,1.0,2.83276944882399e-16,0.0,1.0,0,0.6234898018587334,-0.7818314824680299
4802,00:30,0,30,29,6,16,0,1,1,5.66553889764798e-16,-1.0,0.0,1.0,0,0.6234898018587334,-0.7818314824680299
4803,00:45,0,45,29,6,14,4,1,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0.6234898018587334,-0.7818314824680299
4804,01:00,1,0,29,6,19,5,0,0,0.0,1.0,0.25881904510252074,0.9659258262890683,0,0.6234898018587334,-0.7818314824680299
4805,01:15,1,15,29,6,11,0,1,1,1.0,2.83276944882399e-16,0.25881904510252074,0.9659258262890683,0,0.6234898018587334,-0.7818314824680299
4806,01:30,1,30,29,6,12,0,0,1,5.66553889764798e-16,-1.0,0.25881904510252074,0.9659258262890683,0,0.6234898018587334,-0.7818314824680299
4807,01:45,1,45,29,6,12,3,0,1,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,0,0.6234898018587334,-0.7818314824680299
4808,02:00,2,0,29,6,18,4,1,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0.6234898018587334,-0.7818314824680299
4809,02:15,2,15,29,6,17,4,1,1,1.0,2.83276944882399e-16,0.49999999999999994,0.8660254037844387,0,0.6234898018587334,-0.7818314824680299
4810,02:30,2,30,29,6,17,0,0,1,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0,0.6234898018587334,-0.7818314824680299
4811,02:45,2,45,29,6,19,2,1,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,0.6234898018587334,-0.7818314824680299
4812,03:00,3,0,29,6,18,2,1,1,0.0,1.0,0.7071067811865475,0.7071067811865476,0,0.6234898018587334,-0.7818314824680299
4813,03:15,3,15,29,6,19,5,0,1,1.0,2.83276944882399e-16,0.7071067811865475,0.7071067811865476,0,0.6234898018587334,-0.7818314824680299
4814,03:30,3,30,29,6,19,5,1,1,5.66553889764798e-16,-1.0,0.7071067811865475,0.7071067811865476,0,0.6234898018587334,-0.7818314824680299
4815,03:45,3,45,29,6,18,0,0,1,-1.0,-1.8369701987210297e-16,0.7071067811865475,0.7071067811865476,0,0.6234898018587334,-0.7818314824680299
4816,04:00,4,0,29,6,16,0,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0.6234898018587334,-0.7818314824680299
4817,04:15,4,15,29,6,114,30,9,1,1.0,2.83276944882399e-16,0.8660254037844386,0.5000000000000001,0,0.6234898018587334,-0.7818314824680299
4818,04:30,4,30,29,6,102,17,2,1,5.66553889764798e-16,-1.0,0.8660254037844386,0.5000000000000001,0,0.6234898018587334,-0.7818314824680299
4819,04:45,4,45,29,6,55,4,7,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,0.6234898018587334,-0.7818314824680299
4820,05:00,5,0,29,6,82,2,4,0,0.0,1.0,0.9659258262890683,0.25881904510252074,1,0.6234898018587334,-0.7818314824680299
4821,05:15,5,15,29,6,66,16,9,1,1.0,2.83276944882399e-16,0.9659258262890683,0.25881904510252074,1,0.6234898018587334,-0.7818314824680299
4822,05:30,5,30,29,6,86,5,1,0,5.66553889764798e-16,-1.0,0.9659258262890683,0.25881904510252074,1,0.6234898018587334,-0.7818314824680299
4823,05:45,5,45,29,6,108,24,2,1,-1.0,-1.8369701987210297e-16,0.9659258262890683,0.25881904510252074,1,0.6234898018587334,-0.7818314824680299
4824,06:00,6,0,29,6,112,30,26,3,0.0,1.0,1.0,6.123233995736766e-17,1,0.6234898018587334,-0.7818314824680299
4825,06:15,6,15,29,6,147,31,46,3,1.0,2.83276944882399e-16,1.0,6.123233995736766e-17,1,0.6234898018587334,-0.7818314824680299
4826,06:30,6,30,29,6,116,20,40,3,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,0.6234898018587334,-0.7818314824680299
4827,06:45,6,45,29,6,138,13,21,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,1,0.6234898018587334,-0.7818314824680299
4828,07:00,7,0,29,6,132,25,40,3,0.0,1.0,0.9659258262890683,-0.25881904510252063,1,0.6234898018587334,-0.7818314824680299
4829,07:15,7,15,29,6,124,14,31,3,1.0,2.83276944882399e-16,0.9659258262890683,-0.25881904510252063,1,0.6234898018587334,-0.7818314824680299
4830,07:30,7,30,29,6,106,27,25,1,5.66553889764798e-16,-1.0,0.9659258262890683,-0.25881904510252063,1,0.6234898018587334,-0.7818314824680299
4831,07:45,7,45,29,6,104,24,29,2,-1.0,-1.8369701987210297e-16,0.9659258262890683,-0.25881904510252063,1,0.6234898018587334,-0.7818314824680299
4832,08:00,8,0,29,6,140,31,21,3,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,0.6234898018587334,-0.7818314824680299
4833,08:15,8,15,29,6,121,35,37,3,1.0,2.83276944882399e-16,0.8660254037844387,-0.4999999999999998,1,0.6234898018587334,-0.7818314824680299
4834,08:30,8,30,29,6,135,23,37,3,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,0.6234898018587334,-0.7818314824680299
4835,08:45,8,45,29,6,149,20,30,3,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,1,0.6234898018587334,-0.7818314824680299
4836,09:00,9,0,29,6,117,14,39,3,0.0,1.0,0.7071067811865476,-0.7071067811865475,1,0.6234898018587334,-0.7818314824680299
4837,09:15,9,15,29,6,39,8,23,1,1.0,2.83276944882399e-16,0.7071067811865476,-0.7071067811865475,1,0.6234898018587334,-0.7818314824680299
4838,09:30,9,30,29,6,40,14,18,1,5.66553889764798e-16,-1.0,0.7071067811865476,-0.7071067811865475,1,0.6234898018587334,-0.7818314824680299
4839,09:45,9,45,29,6,49,1,35,1,-1.0,-1.8369701987210297e-16,0.7071067811865476,-0.7071067811865475,1,0.6234898018587334,-0.7818314824680299
4840,10:00,10,0,29,6,38,12,35,1,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,0.6234898018587334,-0.7818314824680299
4841,10:15,10,15,29,6,26,15,25,1,1.0,2.83276944882399e-16,0.49999999999999994,-0.8660254037844387,1,0.6234898018587334,-0.7818314824680299
4842,10:30,10,30,29,6,93,14,10,1,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,0.6234898018587334,-0.7818314824680299
4843,10:45,10,45,29,6,54,24,37,2,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,1,0.6234898018587334,-0.7818314824680299
4844,11:00,11,0,29,6,32,6,10,1,0.0,1.0,0.258819045102521,-0.9659258262890682,1,0.6234898018587334,-0.7818314824680299
4845,11:15,11,15,29,6,43,7,12,1,1.0,2.83276944882399e-16,0.258819045102521,-0.9659258262890682,1,0.6234898018587334,-0.7818314824680299
4846,11:30,11,30,29,6,23,6,15,1,5.66553889764798e-16,-1.0,0.258819045102521,-0.9659258262890682,1,0.6234898018587334,-0.7818314824680299
4847,11:45,11,45,29,6,26,5,8,1,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,1,0.6234898018587334,-0.7818314824680299
4848,12:00,12,0,29,6,55,7,8,1,0.0,1.0,1.2246467991473532e-16,-1.0,1,0.6234898018587334,-0.7818314824680299
4849,12:15,12,15,29,6,70,10,8,1,1.0,2.83276944882399e-16,1.2246467991473532e-16,-1.0,1,0.6234898018587334,-0.7818314824680299
4850,12:30,12,30,29,6,66,10,3,1,5.66553889764798e-16,-1.0,1.2246467991473532e-16,-1.0,1,0.6234898018587334,-0.7818314824680299
4851,12:45,12,45,29,6,66,7,15,1,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,1,0.6234898018587334,-0.7818314824680299
4852,13:00,13,0,29,6,46,6,7,1,0.0,1.0,-0.2588190451025208,-0.9659258262890683,1,0.6234898018587334,-0.7818314824680299
4853,13:15,13,15,29,6,47,26,6,1,1.0,2.83276944882399e-16,-0.2588190451025208,-0.9659258262890683,1,0.6234898018587334,-0.7818314824680299
4854,13:30,13,30,29,6,75,20,7,1,5.66553889764798e-16,-1.0,-0.2588190451025208,-0.9659258262890683,1,0.6234898018587334,-0.7818314824680299
4855,13:45,13,45,29,6,76,29,15,1,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,1,0.6234898018587334,-0.7818314824680299
4856,14:00,14,0,29,6,56,14,38,2,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,0.6234898018587334,-0.7818314824680299
4857,14:15,14,15,29,6,19,26,36,1,1.0,2.83276944882399e-16,-0.4999999999999997,-0.8660254037844388,1,0.6234898018587334,-0.7818314824680299
4858,14:30,14,30,29,6,29,18,10,0,5.66553889764798e-16,-1.0,-0.4999999999999997,-0.8660254037844388,1,0.6234898018587334,-0.7818314824680299
4859,14:45,14,45,29,6,15,12,18,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,1,0.6234898018587334,-0.7818314824680299
4860,15:00,15,0,29,6,53,27,27,2,0.0,1.0,-0.7071067811865471,-0.7071067811865479,1,0.6234898018587334,-0.7818314824680299
4861,15:15,15,15,29,6,95,22,28,2,1.0,2.83276944882399e-16,-0.7071067811865471,-0.7071067811865479,1,0.6234898018587334,-0.7818314824680299
4862,15:30,15,30,29,6,27,27,32,1,5.66553889764798e-16,-1.0,-0.7071067811865471,-0.7071067811865479,1,0.6234898018587334,-0.7818314824680299
4863,15:45,15,45,29,6,68,28,31,2,-1.0,-1.8369701987210297e-16,-0.7071067811865471,-0.7071067811865479,1,0.6234898018587334,-0.7818314824680299
4864,16:00,16,0,29,6,120,14,25,1,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1,0.6234898018587334,-0.7818314824680299
4865,16:15,16,15,29,6,144,28,24,3,1.0,2.83276944882399e-16,-0.8660254037844384,-0.5000000000000004,1,0.6234898018587334,-0.7818314824680299
4866,16:30,16,30,29,6,112,31,43,3,5.66553889764798e-16,-1.0,-0.8660254037844384,-0.5000000000000004,1,0.6234898018587334,-0.7818314824680299
4867,16:45,16,45,29,6,149,28,20,3,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,1,0.6234898018587334,-0.7818314824680299
4868,17:00,17,0,29,6,131,29,34,3,0.0,1.0,-0.9659258262890683,-0.25881904510252063,1,0.6234898018587334,-0.7818314824680299
4869,17:15,17,15,29,6,104,31,41,3,1.0,2.83276944882399e-16,-0.9659258262890683,-0.25881904510252063,1,0.6234898018587334,-0.7818314824680299
4870,17:30,17,30,29,6,141,30,27,3,5.66553889764798e-16,-1.0,-0.9659258262890683,-0.25881904510252063,1,0.6234898018587334,-0.7818314824680299
4871,17:45,17,45,29,6,117,10,47,3,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,1,0.6234898018587334,-0.7818314824680299
4872,18:00,18,0,29,6,112,13,37,3,0.0,1.0,-1.0,-1.8369701987210297e-16,1,0.6234898018587334,-0.7818314824680299
4873,18:15,18,15,29,6,127,40,39,3,1.0,2.83276944882399e-16,-1.0,-1.8369701987210297e-16,1,0.6234898018587334,-0.7818314824680299
4874,18:30,18,30,29,6,131,15,31,3,5.66553889764798e-16,-1.0,-1.0,-1.8369701987210297e-16,1,0.6234898018587334,-0.7818314824680299
4875,18:45,18,45,29,6,66,8,10,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1,0.6234898018587334,-0.7818314824680299
4876,19:00,19,0,29,6,61,23,18,2,0.0,1.0,-0.9659258262890684,0.2588190451025203,0,0.6234898018587334,-0.7818314824680299
4877,19:15,19,15,29,6,55,25,13,1,1.0,2.83276944882399e-16,-0.9659258262890684,0.2588190451025203,0,0.6234898018587334,-0.7818314824680299
4878,19:30,19,30,29,6,85,23,20,1,5.66553889764798e-16,-1.0,-0.9659258262890684,0.2588190451025203,0,0.6234898018587334,-0.7818314824680299
4879,19:45,19,45,29,6,75,20,19,1,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203,0,0.6234898018587334,-0.7818314824680299
4880,20:00,20,0,29,6,58,17,20,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0.6234898018587334,-0.7818314824680299
4881,20:15,20,15,29,6,60,23,11,1,1.0,2.83276944882399e-16,-0.8660254037844386,0.5000000000000001,0,0.6234898018587334,-0.7818314824680299
4882,20:30,20,30,29,6,80,21,11,1,5.66553889764798e-16,-1.0,-0.8660254037844386,0.5000000000000001,0,0.6234898018587334,-0.7818314824680299
4883,20:45,20,45,29,6,74,9,14,2,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0,0.6234898018587334,-0.7818314824680299
4884,21:00,21,0,29,6,57,14,11,0,0.0,1.0,-0.7071067811865477,0.7071067811865474,0,0.6234898018587334,-0.7818314824680299
4885,21:15,21,15,29,6,73,9,13,0,1.0,2.83276944882399e-16,-0.7071067811865477,0.7071067811865474,0,0.6234898018587334,-0.7818314824680299
4886,21:30,21,30,29,6,80,25,19,1,5.66553889764798e-16,-1.0,-0.7071067811865477,0.7071067811865474,0,0.6234898018587334,-0.7818314824680299
4887,21:45,21,45,29,6,82,13,12,1,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,0,0.6234898018587334,-0.7818314824680299
4888,22:00,22,0,29,6,15,4,0,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0.6234898018587334,-0.7818314824680299
4889,22:15,22,15,29,6,20,2,0,1,1.0,2.83276944882399e-16,-0.5000000000000004,0.8660254037844384,0,0.6234898018587334,-0.7818314824680299
4890,22:30,22,30,29,6,12,2,0,1,5.66553889764798e-16,-1.0,-0.5000000000000004,0.8660254037844384,0,0.6234898018587334,-0.7818314824680299
4891,22:45,22,45,29,6,10,4,1,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0,0.6234898018587334,-0.7818314824680299
4892,23:00,23,0,29,6,16,0,1,1,0.0,1.0,-0.25881904510252157,0.9659258262890681,0,0.6234898018587334,-0.7818314824680299
4893,23:15,23,15,29,6,18,0,0,1,1.0,2.83276944882399e-16,-0.25881904510252157,0.9659258262890681,0,0.6234898018587334,-0.7818314824680299
4894,23:30,23,30,29,6,11,5,1,1,5.66553889764798e-16,-1.0,-0.25881904510252157,0.9659258262890681,0,0.6234898018587334,-0.7818314824680299
4895,23:45,23,45,29,6,16,1,0,0,-1.0,-1.8369701987210297e-16,-0.25881904510252157,0.9659258262890681,0,0.6234898018587334,-0.7818314824680299
4896,00:00,0,0,30,0,13,3,1,0,0.0,1.0,0.0,1.0,0,1.0,0.0
4897,00:15,0,15,30,0,19,2,0,1,1.0,2.83276944882399e-16,0.0,1.0,0,1.0,0.0
4898,00:30,0,30,30,0,13,3,0,1,5.66553889764798e-16,-1.0,0.0,1.0,0,1.0,0.0
4899,00:45,0,45,30,0,12,0,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,0,1.0,0.0
4900,01:00,1,0,30,0,10,3,1,0,0.0,1.0,0.25881904510252074,0.9659258262890683,0,1.0,0.0
4901,01:15,1,15,30,0,11,4,0,1,1.0,2.83276944882399e-16,0.25881904510252074,0.9659258262890683,0,1.0,0.0
4902,01:30,1,30,30,0,18,4,0,1,5.66553889764798e-16,-1.0,0.25881904510252074,0.9659258262890683,0,1.0,0.0
4903,01:45,1,45,30,0,19,1,0,1,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,0,1.0,0.0
4904,02:00,2,0,30,0,18,1,0,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0,1.0,0.0
4905,02:15,2,15,30,0,13,0,0,1,1.0,2.83276944882399e-16,0.49999999999999994,0.8660254037844387,0,1.0,0.0
4906,02:30,2,30,30,0,12,2,0,1,5.66553889764798e-16,-1.0,0.49999999999999994,0.8660254037844387,0,1.0,0.0
4907,02:45,2,45,30,0,15,4,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,1.0,0.0
4908,03:00,3,0,30,0,10,5,0,1,0.0,1.0,0.7071067811865475,0.7071067811865476,0,1.0,0.0
4909,03:15,3,15,30,0,14,0,0,0,1.0,2.83276944882399e-16,0.7071067811865475,0.7071067811865476,0,1.0,0.0
4910,03:30,3,30,30,0,16,0,0,0,5.66553889764798e-16,-1.0,0.7071067811865475,0.7071067811865476,0,1.0,0.0
4911,03:45,3,45,30,0,15,3,1,1,-1.0,-1.8369701987210297e-16,0.7071067811865475,0.7071067811865476,0,1.0,0.0
4912,04:00,4,0,30,0,20,4,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0,1.0,0.0
4913,04:15,4,15,30,0,82,20,10,1,1.0,2.83276944882399e-16,0.8660254037844386,0.5000000000000001,0,1.0,0.0
4914,04:30,4,30,30,0,99,7,3,1,5.66553889764798e-16,-1.0,0.8660254037844386,0.5000000000000001,0,1.0,0.0
4915,04:45,4,45,30,0,74,29,9,1,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,1.0,0.0
4916,05:00,5,0,30,0,94,1,1,0,0.0,1.0,0.9659258262890683,0.25881904510252074,1,1.0,0.0
4917,05:15,5,15,30,0,63,12,10,0,1.0,2.83276944882399e-16,0.9659258262890683,0.25881904510252074,1,1.0,0.0
4918,05:30,5,30,30,0,101,4,3,1,5.66553889764798e-16,-1.0,0.9659258262890683,0.25881904510252074,1,1.0,0.0
4919,05:45,5,45,30,0,106,9,3,1,-1.0,-1.8369701987210297e-16,0.9659258262890683,0.25881904510252074,1,1.0,0.0
4920,06:00,6,0,30,0,112,15,24,1,0.0,1.0,1.0,6.123233995736766e-17,1,1.0,0.0
4921,06:15,6,15,30,0,148,26,25,3,1.0,2.83276944882399e-16,1.0,6.123233995736766e-17,1,1.0,0.0
4922,06:30,6,30,30,0,115,20,31,3,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,1.0,0.0
4923,06:45,6,45,30,0,125,11,24,1,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,1,1.0,0.0
4924,07:00,7,0,30,0,140,38,38,3,0.0,1.0,0.9659258262890683,-0.25881904510252063,1,1.0,0.0
4925,07:15,7,15,30,0,150,17,35,3,1.0,2.83276944882399e-16,0.9659258262890683,-0.25881904510252063,1,1.0,0.0
4926,07:30,7,30,30,0,149,11,42,3,5.66553889764798e-16,-1.0,0.9659258262890683,-0.25881904510252063,1,1.0,0.0
4927,07:45,7,45,30,0,150,22,38,3,-1.0,-1.8369701987210297e-16,0.9659258262890683,-0.25881904510252063,1,1.0,0.0
4928,08:00,8,0,30,0,147,32,25,3,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,1.0,0.0
4929,08:15,8,15,30,0,138,39,45,3,1.0,2.83276944882399e-16,0.8660254037844387,-0.4999999999999998,1,1.0,0.0
4930,08:30,8,30,30,0,149,16,49,3,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,1.0,0.0
4931,08:45,8,45,30,0,139,10,50,3,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,1,1.0,0.0
4932,09:00,9,0,30,0,109,25,49,3,0.0,1.0,0.7071067811865476,-0.7071067811865475,1,1.0,0.0
4933,09:15,9,15,30,0,84,24,12,1,1.0,2.83276944882399e-16,0.7071067811865476,-0.7071067811865475,1,1.0,0.0
4934,09:30,9,30,30,0,38,8,6,0,5.66553889764798e-16,-1.0,0.7071067811865476,-0.7071067811865475,1,1.0,0.0
4935,09:45,9,45,30,0,45,16,6,1,-1.0,-1.8369701987210297e-16,0.7071067811865476,-0.7071067811865475,1,1.0,0.0
4936,10:00,10,0,30,0,57,4,36,1,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,1.0,0.0
4937,10:15,10,15,30,0,84,12,6,1,1.0,2.83276944882399e-16,0.49999999999999994,-0.8660254037844387,1,1.0,0.0
4938,10:30,10,30,30,0,55,25,33,2,5.66553889764798e-16,-1.0,0.49999999999999994,-0.8660254037844387,1,1.0,0.0
4939,10:45,10,45,30,0,14,15,5,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,1,1.0,0.0
4940,11:00,11,0,30,0,26,8,11,1,0.0,1.0,0.258819045102521,-0.9659258262890682,1,1.0,0.0
4941,11:15,11,15,30,0,60,10,9,1,1.0,2.83276944882399e-16,0.258819045102521,-0.9659258262890682,1,1.0,0.0
4942,11:30,11,30,30,0,34,6,7,1,5.66553889764798e-16,-1.0,0.258819045102521,-0.9659258262890682,1,1.0,0.0
4943,11:45,11,45,30,0,22,9,8,1,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,1,1.0,0.0
